pde_loss,bc_loss,total_loss
0.04686427861452103,0.015889208763837814,0.20575636625289917
0.03936634585261345,0.010881731286644936,0.1481836587190628
0.03990427777171135,0.01174797024577856,0.1573839783668518
0.046065572649240494,0.01072551216930151,0.15332069993019104
0.047120798379182816,0.00879493448883295,0.13507014513015747
0.04099703207612038,0.013564897701144218,0.17664600908756256
0.040702272206544876,0.011750835925340652,0.1582106351852417
0.047797542065382004,0.011412044987082481,0.16191799938678741
0.04968452453613281,0.011551300063729286,0.16519752144813538
0.04119857773184776,0.010553988628089428,0.1467384696006775
0.03753276541829109,0.010643870569765568,0.14397147297859192
0.04309999197721481,0.011231895536184311,0.15541894733905792
0.04532676562666893,0.009483009576797485,0.14015686511993408
0.04031820595264435,0.011367395520210266,0.153992161154747
0.03962942585349083,0.011014645919203758,0.149775892496109
0.04498112201690674,0.008924545720219612,0.13422657549381256
0.04479971528053284,0.009187725372612476,0.13667696714401245
0.038809604942798615,0.009661653079092503,0.1354261338710785
0.04057029262185097,0.00871445145457983,0.12771481275558472
0.04655102267861366,0.010779356583952904,0.1543445885181427
0.04202556610107422,0.009507567621767521,0.13710123300552368
0.037272874265909195,0.011440366506576538,0.15167653560638428
0.04022999480366707,0.010598277673125267,0.14621277153491974
0.046967487782239914,0.008450896479189396,0.13147644698619843
0.04121022671461105,0.009190838783979416,0.1331186145544052
0.03798062726855278,0.008422273211181164,0.12220336496829987
0.04363124817609787,0.00799963902682066,0.12362764030694962
0.04176856949925423,0.008241877891123295,0.12418735027313232
0.03795235604047775,0.007741439156234264,0.11536674946546555
0.041288115084171295,0.008081205189228058,0.12210016697645187
0.04060719162225723,0.007109909784048796,0.11170628666877747
0.03902069479227066,0.009789567440748215,0.1369163691997528
0.038626778870821,0.00747678242623806,0.1133946031332016
0.04270187020301819,0.01360994204878807,0.1788012981414795
0.04159118980169296,0.012776910327374935,0.16936028003692627
0.03691387549042702,0.007705713622272015,0.11397100985050201
0.03970049321651459,0.009244265034794807,0.13214313983917236
0.039153821766376495,0.0066999513655900955,0.10615333169698715
0.03788188844919205,0.010390585288405418,0.14178773760795593
0.03710618242621422,0.007408550009131432,0.11119168996810913
0.03980719670653343,0.014461532235145569,0.18442252278327942
0.04110230877995491,0.016395756974816322,0.20505987107753754
0.038657333701848984,0.006273497827351093,0.10139231383800507
0.03619387000799179,0.023256996646523476,0.26876384019851685
0.03676740080118179,0.028352288529276848,0.3202902674674988
0.03564880043268204,0.011164652183651924,0.14729532599449158
0.045072078704833984,0.01664157584309578,0.21148782968521118
0.05127786472439766,0.02628447487950325,0.31412261724472046
0.045094288885593414,0.016103781759738922,0.20613211393356323
0.03588809445500374,0.010039274580776691,0.1362808346748352
0.035559915006160736,0.01559661328792572,0.19152605533599854
0.03804504871368408,0.013785045593976974,0.17589551210403442
0.03788470849394798,0.01079634577035904,0.14584816992282867
0.04108969122171402,0.010603876784443855,0.14712846279144287
0.042355284094810486,0.012269108556210995,0.16504636406898499
0.03691885992884636,0.010056287050247192,0.13748173415660858
0.03698651120066643,0.010222337208688259,0.13920988142490387
0.038317203521728516,0.011289744637906551,0.15121465921401978
0.03779648244380951,0.00831362884491682,0.12093277275562286
0.0374332070350647,0.00936246756464243,0.13105788826942444
0.03684144467115402,0.00821861531585455,0.11902759969234467
0.03831974044442177,0.010240176692605019,0.14072149991989136
0.037738338112831116,0.009714113548398018,0.134879469871521
0.03551975265145302,0.009824028238654137,0.13376003503799438
0.037079859524965286,0.009112308733165264,0.12820294499397278
0.04035497084259987,0.009306127205491066,0.13341623544692993
0.03722428157925606,0.008662478998303413,0.1238490641117096
0.035099975764751434,0.007903728634119034,0.11413726210594177
0.03529044985771179,0.01009106170386076,0.13620106875896454
0.0361475944519043,0.006819480564445257,0.10434240102767944
0.0367671437561512,0.016848038882017136,0.20524753630161285
0.03767281398177147,0.019126124680042267,0.22893406450748444
0.037098634988069534,0.00682979729026556,0.10539661347866058
0.03536035493016243,0.015244323760271072,0.18780358135700226
0.034104637801647186,0.01898183301091194,0.2239229679107666
0.03291977941989899,0.009736146777868271,0.1302812397480011
0.03753582015633583,0.011309362947940826,0.1506294459104538
0.04138978570699692,0.01567024737596512,0.1980922520160675
0.037802666425704956,0.006864828057587147,0.10645094513893127
0.032966870814561844,0.016238443553447723,0.19535130262374878
0.033299025148153305,0.022593684494495392,0.25923585891723633
0.033436570316553116,0.01148136518895626,0.14825022220611572
0.03771181032061577,0.010441472753882408,0.14212654531002045
0.040846455842256546,0.016678595915436745,0.2076324075460434
0.0379110723733902,0.01183797512203455,0.15629082918167114
0.03364088013768196,0.007882095873355865,0.11246183514595032
0.03415248170495033,0.01109518576413393,0.1451043337583542
0.03448053076863289,0.0071696992963552475,0.10617752373218536
0.03543739393353462,0.010517807677388191,0.14061546325683594
0.03902001306414604,0.009898695163428783,0.13800697028636932
0.038012247532606125,0.00810987874865532,0.11911103129386902
0.03288382291793823,0.008629709482192993,0.11918091773986816
0.032294247299432755,0.008355788886547089,0.11585213243961334
0.03478129208087921,0.007951661944389343,0.11429791152477264
0.0367443785071373,0.006079976446926594,0.09754414111375809
0.032182659953832626,0.00940327811986208,0.12621544301509857
0.03199635446071625,0.00785968266427517,0.11059318482875824
0.03556499257683754,0.007542865816503763,0.1109936535358429
0.03424282371997833,0.009122829884290695,0.1254711151123047
0.03215691074728966,0.00621748948469758,0.09433180093765259
0.03730640560388565,0.012615161016583443,0.16345801949501038
0.03647961840033531,0.010570382699370384,0.14218345284461975
